STATE,DISTRICT,STATION,TEMP,DATE_TEMP,TIME_TEMP,RH,DATE_RH,TIME_RH,LOGGED_AT (IST),EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
Andhra Pradesh,Anakapalli,Yellamanchilli Vskp,29.1,2026-07-27,00:30:00,72.0,2026-07-26,00:30:00,2026-07-27 00:57:34,32.950000000000045,Zone 4,61.8,Zone 5,32.7,Zone 4,53.3,Zone 5,39.2,Zone 4,61.4,Zone 5,55.6,Zone 5,64.2,Zone 5,61.8,Zone 5,66.3,Zone 5
Andhra Pradesh,Anantapur,Kh Govtdegcollege Dharmavaram,26.8,2026-07-27,00:45:00,79.0,2026-07-26,00:45:00,2026-07-27 00:57:34,29.350000000000023,Zone 4,60.3,Zone 5,29.7,Zone 4,46.1,Zone 5,36.2,Zone 4,59.9,Zone 5,48.4,Zone 5,63.0,Zone 5,60.3,Zone 5,65.2,Zone 5
Andhra Pradesh,Bapatla,Bapatla Aws400,30.6,2026-07-27,00:45:00,64.0,2026-07-26,00:45:00,2026-07-27 00:57:34,34.55000000000001,Zone 4,62.0,Zone 5,34.4,Zone 4,54.4,Zone 5,40.6,Zone 4,61.6,Zone 5,56.6,Zone 5,64.4,Zone 5,62.0,Zone 5,66.5,Zone 5
Andhra Pradesh,Bapatla,Chirala,32.4,2026-07-27,00:45:00,44.0,2026-07-26,00:45:00,2026-07-27 00:57:34,34.150000000000034,Zone 4,59.0,Zone 5,34.3,Zone 4,43.8,Zone 4,39.5,Zone 4,57.6,Zone 5,44.3,Zone 4,61.8,Zone 5,59.0,Zone 5,64.3,Zone 5
Andhra Pradesh,Eluru,Vijayarai,27.5,2026-07-27,00:45:00,62.0,2026-07-26,00:45:00,2026-07-27 00:57:34,28.950000000000045,Zone 4,51.5,Zone 5,28.9,Zone 4,39.1,Zone 4,34.4,Zone 4,49.9,Zone 5,39.6,Zone 4,60.2,Zone 5,51.5,Zone 5,62.8,Zone 5
Andhra Pradesh,Kakinada,Kakinada,28.0,2026-07-27,00:45:00,85.0,2026-07-26,00:45:00,2026-07-27 00:57:34,32.650000000000034,Zone 4,63.3,Zone 5,32.6,Zone 4,59.3,Zone 5,42.6,Zone 5,62.9,Zone 5,59.9,Zone 5,65.5,Zone 5,63.3,Zone 5,67.5,Zone 5
Andhra Pradesh,Kakinada,Peddapuram,27.2,2026-07-27,00:45:00,94.0,2026-07-26,00:45:00,2026-07-27 00:57:34,32.150000000000034,Zone 4,63.7,Zone 5,31.7,Zone 4,59.7,Zone 5,44.5,Zone 5,63.3,Zone 5,60.3,Zone 5,65.8,Zone 5,63.7,Zone 5,67.7,Zone 5
Andhra Pradesh,Konaseema,Ambajipeta Arg,28.3,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,40.55000000000001,Zone 5,67.6,Zone 5,43.1,Zone 5,64.5,Zone 5,61.2,Zone 5,67.2,Zone 5,65.0,Zone 5,69.2,Zone 5,67.6,Zone 5,70.6,Zone 5
Andhra Pradesh,Konaseema,Ambajipeta Aws,28.1,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,38.25,Zone 5,66.7,Zone 5,37.1,Zone 5,63.4,Zone 5,59.8,Zone 5,66.3,Zone 5,63.9,Zone 5,68.4,Zone 5,66.7,Zone 5,70.0,Zone 5
Andhra Pradesh,Krishna,Kv Gopalnagar Machilipatnam,29.9,2026-07-27,00:45:00,80.0,2026-07-26,00:45:00,2026-07-27 00:57:34,36.450000000000045,Zone 4,65.4,Zone 5,36.8,Zone 4,61.8,Zone 5,55.1,Zone 5,65.0,Zone 5,62.4,Zone 5,67.3,Zone 5,65.4,Zone 5,69.0,Zone 5
Andhra Pradesh,Ntr,Mylavaram College Of  Engineer,27.9,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,36.05000000000001,Zone 5,66.7,Zone 5,37.1,Zone 5,63.4,Zone 5,59.8,Zone 5,66.3,Zone 5,63.9,Zone 5,68.4,Zone 5,66.7,Zone 5,70.0,Zone 5
Andhra Pradesh,Palnadu,Rentachintala,25.1,2026-07-27,00:45:00,96.0,2026-07-26,00:45:00,2026-07-27 00:57:34,27.850000000000023,Zone 4,60.7,Zone 5,27.6,Zone 4,47.9,Zone 5,34.6,Zone 4,60.3,Zone 5,50.3,Zone 5,63.3,Zone 5,60.7,Zone 5,65.5,Zone 5
Andhra Pradesh,Prakasam,Cs Puram,30.0,2026-07-27,00:45:00,58.0,2026-07-26,00:45:00,2026-07-27 00:57:34,32.450000000000045,Zone 4,59.6,Zone 5,32.4,Zone 4,43.0,Zone 5,38.1,Zone 4,59.3,Zone 5,45.1,Zone 5,62.4,Zone 5,59.6,Zone 5,64.7,Zone 5
Andhra Pradesh,Srikakulam,Nagaralapeta Kalingapatnam,28.1,2026-07-27,00:45:00,97.0,2026-07-26,00:45:00,2026-07-27 00:57:34,35.35000000000002,Zone 4,66.0,Zone 5,35.0,Zone 4,62.6,Zone 5,58.5,Zone 5,65.7,Zone 5,63.1,Zone 5,67.8,Zone 5,66.0,Zone 5,69.5,Zone 5
Andhra Pradesh,Srikakulam,Ragolu,27.2,2026-07-27,00:45:00,92.0,2026-07-26,00:45:00,2026-07-27 00:57:34,31.850000000000023,Zone 4,63.2,Zone 5,31.4,Zone 4,59.2,Zone 5,42.1,Zone 5,62.8,Zone 5,59.8,Zone 5,65.4,Zone 5,63.2,Zone 5,67.4,Zone 5
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,30.9,2026-07-27,00:30:00,,,,2026-07-27 00:57:34,,,,,,,,,,,,,,,,,,,,
Andhra Pradesh,Visakhapatnam,Anandapuram Arg,27.0,2026-07-27,00:45:00,78.0,2026-07-26,00:45:00,2026-07-27 00:57:34,29.650000000000034,Zone 4,60.1,Zone 5,29.6,Zone 4,45.0,Zone 5,36.0,Zone 4,59.7,Zone 5,47.3,Zone 5,62.8,Zone 5,60.1,Zone 5,65.1,Zone 5
Andhra Pradesh,Visakhapatnam,Gangavaram Port,29.9,2026-07-27,00:45:00,70.0,2026-07-26,00:45:00,2026-07-27 00:57:34,34.25,Zone 4,62.9,Zone 5,34.5,Zone 4,58.1,Zone 5,41.1,Zone 4,62.5,Zone 5,59.3,Zone 5,65.1,Zone 5,62.9,Zone 5,67.1,Zone 5
Andhra Pradesh,Visakhapatnam,Mehadrigadda Dam,40.8,2026-07-27,00:45:00,79.0,2026-07-26,00:45:00,2026-07-27 00:57:34,88.75,Zone 6,98.2,Zone 6,89.5,Zone 6,94.5,Zone 6,92.4,Zone 6,97.3,Zone 6,95.3,Zone 6,100.2,Zone 6,98.2,Zone 6,103.0,Zone 6
Andhra Pradesh,Vizianagaram,Bobbili,28.1,2026-07-27,00:45:00,78.0,2026-07-26,00:45:00,2026-07-27 00:57:34,31.75,Zone 4,61.7,Zone 5,31.6,Zone 4,52.7,Zone 5,38.2,Zone 4,61.3,Zone 5,55.0,Zone 5,64.1,Zone 5,61.7,Zone 5,66.2,Zone 5
Andhra Pradesh,Vizianagaram,Vizianagaram,29.0,2026-07-27,00:30:00,82.0,2026-07-26,00:30:00,2026-07-27 00:57:34,34.55000000000001,Zone 4,64.3,Zone 5,34.5,Zone 4,60.4,Zone 5,48.2,Zone 5,63.9,Zone 5,61.0,Zone 5,66.3,Zone 5,64.3,Zone 5,68.2,Zone 5
Andhra Pradesh,West Godavari,Bhimavaram,29.3,2026-07-27,00:45:00,77.0,2026-07-26,00:45:00,2026-07-27 00:57:34,34.25,Zone 4,63.9,Zone 5,34.7,Zone 4,60.0,Zone 5,45.7,Zone 5,63.5,Zone 5,60.5,Zone 5,66.0,Zone 5,63.9,Zone 5,67.9,Zone 5
Andhra Pradesh,West Godavari,Kv Gopannapalem Eluru,28.6,2026-07-27,00:45:00,56.0,2026-07-26,00:45:00,2026-07-27 00:57:34,29.950000000000045,Zone 4,51.1,Zone 5,29.8,Zone 4,39.7,Zone 4,35.2,Zone 4,49.6,Zone 5,40.2,Zone 4,60.1,Zone 5,51.1,Zone 5,62.7,Zone 5
Andhra Pradesh,West Godavari,Maruteru,30.1,2026-07-27,00:45:00,91.0,2026-07-26,00:45:00,2026-07-27 00:57:34,48.650000000000034,Zone 5,68.1,Zone 5,47.3,Zone 5,65.1,Zone 5,62.0,Zone 5,67.8,Zone 5,65.6,Zone 5,69.6,Zone 5,68.1,Zone 5,71.0,Zone 5
Andhra Pradesh,West Godavari,Narsapur,28.1,2026-07-27,00:45:00,94.0,2026-07-26,00:45:00,2026-07-27 00:57:34,34.650000000000034,Zone 4,65.4,Zone 5,34.3,Zone 4,61.8,Zone 5,54.8,Zone 5,65.0,Zone 5,62.3,Zone 5,67.3,Zone 5,65.4,Zone 5,69.0,Zone 5
Andhra Pradesh,Ysr Kadapa,Agricultural College  Badvel,29.5,2026-07-27,00:45:00,60.0,2026-07-26,00:45:00,2026-07-27 00:57:34,31.850000000000023,Zone 4,59.5,Zone 5,31.9,Zone 4,42.4,Zone 4,37.6,Zone 4,59.1,Zone 5,44.2,Zone 5,62.2,Zone 5,59.5,Zone 5,64.6,Zone 5
Arunachal Pradesh,Anjaw,Hayuliang Circle,22.6,2026-07-27,00:45:00,84.0,2026-07-26,00:45:00,2026-07-27 00:57:34,23.75,Zone 3,40.6,Zone 5,23.6,Zone 3,33.8,Zone 4,28.9,Zone 4,39.4,Zone 5,34.2,Zone 4,54.6,Zone 5,40.6,Zone 5,60.8,Zone 5
Arunachal Pradesh,Anjaw,Kibitoo Circle,19.5,2026-07-27,00:30:00,88.0,2026-07-26,00:30:00,2026-07-27 00:57:34,20.350000000000023,Zone 3,34.8,Zone 4,20.3,Zone 3,29.9,Zone 4,25.2,Zone 3,34.6,Zone 4,30.2,Zone 4,41.4,Zone 5,34.8,Zone 4,54.8,Zone 5
Arunachal Pradesh,Changlang,Miao,27.1,2026-07-27,00:30:00,100.0,2026-07-26,00:30:00,2026-07-27 00:57:34,32.950000000000045,Zone 4,65.0,Zone 5,32.7,Zone 4,61.3,Zone 5,52.3,Zone 5,64.6,Zone 5,61.8,Zone 5,66.9,Zone 5,65.0,Zone 5,68.7,Zone 5
Arunachal Pradesh,Dibang Valley,Anini,19.5,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,20.850000000000023,Zone 3,35.9,Zone 4,20.9,Zone 3,30.6,Zone 4,25.7,Zone 4,35.5,Zone 4,30.9,Zone 4,48.0,Zone 5,35.9,Zone 4,59.4,Zone 5
Arunachal Pradesh,East Kameng,Seppa Pampoli,29.1,2026-07-27,00:45:00,92.0,2026-07-26,00:45:00,2026-07-27 00:57:34,37.75,Zone 5,66.6,Zone 5,37.0,Zone 4,63.3,Zone 5,59.7,Zone 5,66.3,Zone 5,63.9,Zone 5,68.4,Zone 5,66.6,Zone 5,69.9,Zone 5
Arunachal Pradesh,East Siang,Pashighat,27.1,2026-07-27,00:45:00,97.0,2026-07-26,00:45:00,2026-07-27 00:57:34,32.450000000000045,Zone 4,64.3,Zone 5,32.1,Zone 4,60.5,Zone 5,48.4,Zone 5,63.9,Zone 5,61.1,Zone 5,66.4,Zone 5,64.3,Zone 5,68.2,Zone 5
Arunachal Pradesh,Kamle,Raga,23.2,2026-07-27,00:45:00,98.0,2026-07-26,00:45:00,2026-07-27 00:57:34,24.950000000000045,Zone 3,54.3,Zone 5,24.7,Zone 3,36.2,Zone 4,30.8,Zone 4,52.8,Zone 5,37.0,Zone 5,60.8,Zone 5,54.3,Zone 5,63.3,Zone 5
Arunachal Pradesh,Kurung Kumey,Koloraing,23.7,2026-07-27,00:30:00,100.0,2026-07-26,00:30:00,2026-07-27 00:57:34,25.650000000000034,Zone 4,58.9,Zone 5,25.3,Zone 3,39.9,Zone 5,31.9,Zone 4,57.4,Zone 5,42.0,Zone 5,61.8,Zone 5,58.9,Zone 5,64.2,Zone 5
Arunachal Pradesh,Kurung Kumey,Nyapin,23.5,2026-07-27,00:30:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,25.25,Zone 3,58.9,Zone 5,25.3,Zone 3,39.9,Zone 5,31.9,Zone 4,57.4,Zone 5,42.0,Zone 5,61.8,Zone 5,58.9,Zone 5,64.2,Zone 5
Arunachal Pradesh,Kurung Kumey,Nyapin,22.3,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,24.05000000000001,Zone 3,52.5,Zone 5,24.3,Zone 3,35.4,Zone 4,30.1,Zone 4,50.9,Zone 5,36.0,Zone 4,60.4,Zone 5,52.5,Zone 5,63.0,Zone 5
Arunachal Pradesh,Leparada,Basar,23.4,2026-07-27,00:30:00,100.0,2026-07-26,00:30:00,2026-07-27 00:57:34,25.150000000000034,Zone 3,58.9,Zone 5,25.3,Zone 3,39.9,Zone 5,31.9,Zone 4,57.4,Zone 5,42.0,Zone 5,61.8,Zone 5,58.9,Zone 5,64.2,Zone 5
Arunachal Pradesh,Lohit,Wakro,25.9,2026-07-27,00:45:00,84.0,2026-07-26,00:45:00,2026-07-27 00:57:34,28.25,Zone 4,59.8,Zone 5,28.4,Zone 4,43.8,Zone 5,34.9,Zone 4,59.4,Zone 5,46.0,Zone 5,62.5,Zone 5,59.8,Zone 5,64.9,Zone 5
Arunachal Pradesh,Longding,Longding,26.7,2026-07-27,00:45:00,,,,2026-07-27 00:57:34,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,Longding,Longding New,24.8,2026-07-27,00:30:00,100.0,2026-07-26,00:30:00,2026-07-27 00:57:34,27.55000000000001,Zone 4,61.5,Zone 5,28.0,Zone 4,51.8,Zone 5,35.2,Zone 4,61.1,Zone 5,54.1,Zone 5,64.0,Zone 5,61.5,Zone 5,66.1,Zone 5
Arunachal Pradesh,Lower Siang,Kangku,27.1,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,32.950000000000045,Zone 4,65.0,Zone 5,32.7,Zone 4,61.3,Zone 5,52.3,Zone 5,64.6,Zone 5,61.8,Zone 5,66.9,Zone 5,65.0,Zone 5,68.7,Zone 5
Arunachal Pradesh,Lower Subansiri,Deed,21.3,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,22.950000000000045,Zone 3,45.7,Zone 5,23.2,Zone 3,33.6,Zone 4,28.5,Zone 4,44.3,Zone 5,34.1,Zone 4,58.9,Zone 5,45.7,Zone 5,61.8,Zone 5
Arunachal Pradesh,Lower Subansiri,Ziro Manipolyang,17.5,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,18.450000000000045,Zone 3,32.9,Zone 4,18.4,Zone 3,28.0,Zone 4,24.0,Zone 3,32.7,Zone 4,28.2,Zone 4,37.9,Zone 5,32.9,Zone 4,51.3,Zone 5
Arunachal Pradesh,Namsai,Namsai Kvk,26.8,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,32.150000000000034,Zone 4,65.0,Zone 5,32.7,Zone 4,61.3,Zone 5,52.3,Zone 5,64.6,Zone 5,61.8,Zone 5,66.9,Zone 5,65.0,Zone 5,68.7,Zone 5
Arunachal Pradesh,Papumpare,Itanagar,26.8,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,32.150000000000034,Zone 4,65.0,Zone 5,32.7,Zone 4,61.3,Zone 5,52.3,Zone 5,64.6,Zone 5,61.8,Zone 5,66.9,Zone 5,65.0,Zone 5,68.7,Zone 5
Arunachal Pradesh,Papumpare,Yupia,27.7,2026-07-27,00:45:00,96.0,2026-07-26,00:45:00,2026-07-27 00:57:34,33.85000000000002,Zone 4,65.0,Zone 5,33.3,Zone 4,61.3,Zone 5,52.3,Zone 5,64.6,Zone 5,61.8,Zone 5,66.9,Zone 5,65.0,Zone 5,68.7,Zone 5
Arunachal Pradesh,Shiyomi,Lamang 2,,,,97.0,2026-07-26,00:30:00,2026-07-27 00:57:34,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,Tawang,Domane,,,,97.0,2026-07-26,00:30:00,2026-07-27 00:57:34,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,Tirap,Deomali,26.3,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,30.850000000000023,Zone 4,64.1,Zone 5,31.3,Zone 4,60.2,Zone 5,47.0,Zone 5,63.7,Zone 5,60.8,Zone 5,66.2,Zone 5,64.1,Zone 5,68.0,Zone 5
Arunachal Pradesh,Tirap,Longding,24.7,2026-07-27,00:45:00,,,,2026-07-27 00:57:34,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,Upper Siang,Yingkiong,27.7,2026-07-27,00:45:00,,,,2026-07-27 00:57:34,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,Upper Subhanseri,Daporijo,28.1,2026-07-27,00:45:00,89.0,2026-07-26,00:45:00,2026-07-27 00:57:34,33.55000000000001,Zone 4,64.2,Zone 5,33.3,Zone 4,60.4,Zone 5,48.0,Zone 5,63.8,Zone 5,61.0,Zone 5,66.3,Zone 5,64.2,Zone 5,68.1,Zone 5
Arunachal Pradesh,West Kameng,Bomdila,19.1,2026-07-27,00:45:00,,,,2026-07-27 00:57:34,,,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,West Kameng,Dirang,21.5,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,23.150000000000034,Zone 3,45.7,Zone 5,23.2,Zone 3,33.6,Zone 4,28.5,Zone 4,44.3,Zone 5,34.1,Zone 4,58.9,Zone 5,45.7,Zone 5,61.8,Zone 5
Arunachal Pradesh,West Kameng,Dirang,19.8,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,21.25,Zone 3,36.9,Zone 5,21.5,Zone 3,31.3,Zone 4,26.3,Zone 4,36.3,Zone 4,31.7,Zone 4,50.8,Zone 5,36.9,Zone 5,60.0,Zone 5
Arunachal Pradesh,West Kameng,Kalaktang,19.7,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,21.150000000000034,Zone 3,35.9,Zone 4,20.9,Zone 3,30.6,Zone 4,25.7,Zone 4,35.5,Zone 4,30.9,Zone 4,48.0,Zone 5,35.9,Zone 4,59.4,Zone 5
Arunachal Pradesh,West Siang,Yomcha,24.6,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,27.25,Zone 4,60.7,Zone 5,27.0,Zone 4,47.6,Zone 5,34.0,Zone 4,60.2,Zone 5,50.0,Zone 5,63.2,Zone 5,60.7,Zone 5,65.5,Zone 5
Assam,Barpeta,Bajali University,27.9,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,36.05000000000001,Zone 5,66.7,Zone 5,37.1,Zone 5,63.4,Zone 5,59.8,Zone 5,66.3,Zone 5,63.9,Zone 5,68.4,Zone 5,66.7,Zone 5,70.0,Zone 5
Assam,Barpeta,Barpeta Kvk,28.4,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,41.75,Zone 5,67.6,Zone 5,43.1,Zone 5,64.5,Zone 5,61.2,Zone 5,67.2,Zone 5,65.0,Zone 5,69.2,Zone 5,67.6,Zone 5,70.6,Zone 5
Assam,Cachar,Silchar,28.5,2026-07-27,00:45:00,,,,2026-07-27 00:57:34,,,,,,,,,,,,,,,,,,,,
Assam,Charaideo,Sonari Aegcl,,,,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,,,,,,,,,,,,,,,,,,,,
Assam,Chirang,Chirang,28.3,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,40.55000000000001,Zone 5,67.6,Zone 5,43.1,Zone 5,64.5,Zone 5,61.2,Zone 5,67.2,Zone 5,65.0,Zone 5,69.2,Zone 5,67.6,Zone 5,70.6,Zone 5
Assam,Darrang,Dalgaon,28.0,2026-07-27,00:45:00,89.0,2026-07-26,00:45:00,2026-07-27 00:57:34,33.35000000000002,Zone 4,64.2,Zone 5,33.3,Zone 4,60.4,Zone 5,48.0,Zone 5,63.8,Zone 5,61.0,Zone 5,66.3,Zone 5,64.2,Zone 5,68.1,Zone 5
Assam,Darrang,Garukhuti,27.2,2026-07-27,00:45:00,,,,2026-07-27 00:57:34,,,,,,,,,,,,,,,,,,,,
Assam,Darrang,Mangaldai,25.9,2026-07-27,00:45:00,91.0,2026-07-26,00:45:00,2026-07-27 00:57:34,28.950000000000045,Zone 4,61.3,Zone 5,29.1,Zone 4,51.0,Zone 5,36.0,Zone 4,60.9,Zone 5,53.4,Zone 5,63.8,Zone 5,61.3,Zone 5,66.0,Zone 5
Assam,Dhemaji,Silapathar Science College,28.0,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,37.150000000000034,Zone 5,66.7,Zone 5,37.1,Zone 5,63.4,Zone 5,59.8,Zone 5,66.3,Zone 5,63.9,Zone 5,68.4,Zone 5,66.7,Zone 5,70.0,Zone 5
Assam,Dhubri,Agomani,28.1,2026-07-27,00:45:00,,,,2026-07-27 00:57:34,,,,,,,,,,,,,,,,,,,,
Assam,Dhubri,Bn College,28.2,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,39.35000000000002,Zone 5,66.7,Zone 5,37.1,Zone 5,63.4,Zone 5,59.8,Zone 5,66.3,Zone 5,63.9,Zone 5,68.4,Zone 5,66.7,Zone 5,70.0,Zone 5
Assam,Dhubri,Gauripur Aegcl,28.0,2026-07-27,00:45:00,,,,2026-07-27 00:57:34,,,,,,,,,,,,,,,,,,,,
Assam,Dibrugarh,Bcpl Dibrugarh,,,,82.0,2026-07-26,00:45:00,2026-07-27 00:57:34,,,,,,,,,,,,,,,,,,,,
Assam,Dibrugarh,Dc Ofc Dibrugarh,28.0,2026-07-27,00:00:00,,,,2026-07-27 00:57:34,,,,,,,,,,,,,,,,,,,,
Assam,Dibrugarh,Dibrugarh,26.3,2026-07-27,00:45:00,,,,2026-07-27 00:57:34,,,,,,,,,,,,,,,,,,,,
Assam,Dibrugarh,Lahowal,,,,15.0,2026-07-26,00:45:00,2026-07-27 00:57:34,,,,,,,,,,,,,,,,,,,,
Assam,Dima Hasao,Haflong,24.1,2026-07-27,00:45:00,85.0,2026-07-26,00:45:00,2026-07-27 00:57:34,25.450000000000045,Zone 4,50.7,Zone 5,25.3,Zone 3,36.4,Zone 4,31.3,Zone 4,49.1,Zone 5,36.9,Zone 4,60.0,Zone 5,50.7,Zone 5,62.7,Zone 5
Assam,Dima Hasao,Lkhep,25.4,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,28.75,Zone 4,62.4,Zone 5,29.0,Zone 4,55.9,Zone 5,37.6,Zone 5,62.0,Zone 5,58.0,Zone 5,64.7,Zone 5,62.4,Zone 5,66.7,Zone 5
Assam,Golaghat,Cnb Collage Bokakhat,28.1,2026-07-27,00:45:00,100.0,2026-07-26,00:45:00,2026-07-27 00:57:34,38.25,Zone 5,66.7,Zone 5,37.1,Zone 5,63.4,Zone 5,59.8,Zone 5,66.3,Zone 5,63.9,Zone 5,68.4,Zone 5,66.7,Zone 5,70.0,Zone 5
